Year,Date,District,Crop,Season,Rainfall_mm,Soil_Moisture_Percent,Area_hectare,Production_tonnes,Yield_tonnes_per_hectare
2026,2026-08-30,Parbhani,Soybean,Kharif,3.6,22.88,267740,329320.2,1.23
2026,2026-08-31,Parbhani,Soybean,Kharif,9.7,25.1,267740,329320.2,1.23
2026,2026-09-01,Parbhani,Soybean,Kharif,30.6,24.45,267740,329320.2,1.23
2026,2026-09-02,Parbhani,Soybean,Kharif,16.1,26.53,267740,329320.2,1.23
2026,2026-09-03,Parbhani,Soybean,Kharif,1.8,24.33,267740,329320.2,1.23
2026,2026-08-19,Parbhani,Cotton,Kharif,0.6,18.45,227955,102579.75,0.45
2026,2026-08-20,Parbhani,Cotton,Kharif,39.2,23.08,227955,102579.75,0.45
2026,2026-08-21,Parbhani,Cotton,Kharif,48.4,23.35,227955,102579.75,0.45
2026,2026-08-22,Parbhani,Cotton,Kharif,0.1,19.53,227955,102579.75,0.45
2026,2026-08-23,Parbhani,Cotton,Kharif,11.2,21.6,227955,102579.75,0.45
2026,2026-08-24,Parbhani,Cotton,Kharif,0.0,20.26,227955,102579.75,0.45
2026,2026-08-25,Parbhani,Cotton,Kharif,1.1,25.1,227955,102579.75,0.45
2026,2026-08-26,Parbhani,Cotton,Kharif,22.5,22.62,227955,102579.75,0.45
2026,2026-08-27,Parbhani,Cotton,Kharif,6.8,19.97,227955,102579.75,0.45
2026,2026-08-28,Parbhani,Cotton,Kharif,53.7,21.32,227955,102579.75,0.45
2026,2026-08-29,Parbhani,Cotton,Kharif,1.9,25.07,227955,102579.75,0.45
2026,2026-08-30,Parbhani,Cotton,Kharif,0.1,22.88,227955,102579.75,0.45
2026,2026-08-31,Parbhani,Cotton,Kharif,10.7,25.1,227955,102579.75,0.45
2026,2026-09-01,Parbhani,Cotton,Kharif,3.7,24.45,227955,102579.75,0.45
2026,2026-09-02,Parbhani,Cotton,Kharif,6.2,26.53,227955,102579.75,0.45
2026,2026-09-03,Parbhani,Cotton,Kharif,3.0,24.33,227955,102579.75,0.45
2026,2026-08-19,Parbhani,Sugarcane,Kharif,0.0,18.45,66719,5228768.03,78.37
2026,2026-08-20,Parbhani,Sugarcane,Kharif,0.0,23.08,66719,5228768.03,78.37
2026,2026-08-21,Parbhani,Sugarcane,Kharif,0.0,23.35,66719,5228768.03,78.37
2026,2026-08-22,Parbhani,Sugarcane,Kharif,4.4,19.53,66719,5228768.03,78.37
2026,2026-08-23,Parbhani,Sugarcane,Kharif,37.7,21.6,66719,5228768.03,78.37
2026,2026-08-24,Parbhani,Sugarcane,Kharif,2.4,20.26,66719,5228768.03,78.37
2026,2026-08-25,Parbhani,Sugarcane,Kharif,17.0,25.1,66719,5228768.03,78.37
2026,2026-08-26,Parbhani,Sugarcane,Kharif,12.4,22.62,66719,5228768.03,78.37
2026,2026-08-27,Parbhani,Sugarcane,Kharif,0.5,19.97,66719,5228768.03,78.37
2026,2026-08-28,Parbhani,Sugarcane,Kharif,0.0,21.32,66719,5228768.03,78.37
2026,2026-08-29,Parbhani,Sugarcane,Kharif,0.8,25.07,66719,5228768.03,78.37
2026,2026-08-30,Parbhani,Sugarcane,Kharif,0.0,22.88,66719,5228768.03,78.37
2026,2026-08-31,Parbhani,Sugarcane,Kharif,1.4,25.1,66719,5228768.03,78.37
2026,2026-09-01,Parbhani,Sugarcane,Kharif,54.9,24.45,66719,5228768.03,78.37
2026,2026-09-02,Parbhani,Sugarcane,Kharif,0.0,26.53,66719,5228768.03,78.37
2026,2026-09-03,Parbhani,Sugarcane,Kharif,15.0,24.33,66719,5228768.03,78.37
2026,2026-08-19,Pune,Maize,Kharif,0.0,41.41,76489,248589.25,3.25
2026,2026-08-20,Pune,Maize,Kharif,12.9,40.18,76489,248589.25,3.25
2026,2026-08-21,Pune,Maize,Kharif,22.5,41.27,76489,248589.25,3.25
2026,2026-08-22,Pune,Maize,Kharif,13.9,40.44,76489,248589.25,3.25
2026,2026-08-23,Pune,Maize,Kharif,43.6,42.84,76489,248589.25,3.25
2026,2026-08-24,Pune,Maize,Kharif,10.3,41.6,76489,248589.25,3.25
2026,2026-08-25,Pune,Maize,Kharif,8.5,44.14,76489,248589.25,3.25
2026,2026-08-26,Pune,Maize,Kharif,18.8,43.67,76489,248589.25,3.25
2026,2026-08-27,Pune,Maize,Kharif,11.6,42.51,76489,248589.25,3.25
2026,2026-08-28,Pune,Maize,Kharif,25.5,41.66,76489,248589.25,3.25
2026,2026-08-29,Pune,Maize,Kharif,59.9,42.04,76489,248589.25,3.25
2026,2026-08-30,Pune,Maize,Kharif,3.6,44.84,76489,248589.25,3.25
2026,2026-08-31,Pune,Maize,Kharif,15.3,46.05,76489,248589.25,3.25
2026,2026-09-01,Pune,Maize,Kharif,1.5,45.04,76489,248589.25,3.25
2026,2026-09-02,Pune,Maize,Kharif,19.0,46.12,76489,248589.25,3.25
2026,2026-09-03,Pune,Maize,Kharif,24.2,44.46,76489,248589.25,3.25
2026,2026-08-19,Pune,Soybean,Kharif,15.4,41.41,212493,295365.27,1.39
2026,2026-08-20,Pune,Soybean,Kharif,42.9,40.18,212493,295365.27,1.39
2026,2026-08-21,Pune,Soybean,Kharif,1.9,41.27,212493,295365.27,1.39
2026,2026-08-22,Pune,Soybean,Kharif,2.4,40.44,212493,295365.27,1.39
2026,2026-08-23,Pune,Soybean,Kharif,2.4,42.84,212493,295365.27,1.39
2026,2026-08-24,Pune,Soybean,Kharif,12.2,41.6,212493,295365.27,1.39
2026,2026-08-25,Pune,Soybean,Kharif,0.5,44.14,212493,295365.27,1.39
2026,2026-08-26,Pune,Soybean,Kharif,6.5,43.67,212493,295365.27,1.39
2026,2026-08-27,Pune,Soybean,Kharif,0.0,42.51,212493,295365.27,1.39
2026,2026-08-28,Pune,Soybean,Kharif,1.5,41.66,212493,295365.27,1.39
2026,2026-08-29,Pune,Soybean,Kharif,46.6,42.04,212493,295365.27,1.39
2026,2026-08-30,Pune,Soybean,Kharif,3.5,44.84,212493,295365.27,1.39
2026,2026-08-31,Pune,Soybean,Kharif,16.5,46.05,212493,295365.27,1.39
2026,2026-09-01,Pune,Soybean,Kharif,15.6,45.04,212493,295365.27,1.39
2026,2026-09-02,Pune,Soybean,Kharif,1.1,46.12,212493,295365.27,1.39
2026,2026-09-03,Pune,Soybean,Kharif,0.0,44.46,212493,295365.27,1.39
2026,2026-08-19,Pune,Cotton,Kharif,0.2,41.41,288454,118266.14,0.41
2026,2026-08-20,Pune,Cotton,Kharif,1.0,40.18,288454,118266.14,0.41
2026,2026-08-21,Pune,Cotton,Kharif,1.2,41.27,288454,118266.14,0.41
2026,2026-08-22,Pune,Cotton,Kharif,8.0,40.44,288454,118266.14,0.41
2026,2026-08-23,Pune,Cotton,Kharif,13.4,42.84,288454,118266.14,0.41
2026,2026-08-24,Pune,Cotton,Kharif,31.8,41.6,288454,118266.14,0.41
2026,2026-08-25,Pune,Cotton,Kharif,22.7,44.14,288454,118266.14,0.41
2026,2026-08-26,Pune,Cotton,Kharif,25.0,43.67,288454,118266.14,0.41
2026,2026-08-27,Pune,Cotton,Kharif,36.3,42.51,288454,118266.14,0.41
2026,2026-08-28,Pune,Cotton,Kharif,13.4,41.66,288454,118266.14,0.41
2026,2026-08-29,Pune,Cotton,Kharif,24.8,42.04,288454,118266.14,0.41
2026,2026-08-30,Pune,Cotton,Kharif,14.6,44.84,288454,118266.14,0.41
2026,2026-08-31,Pune,Cotton,Kharif,9.5,46.05,288454,118266.14,0.41
2026,2026-09-01,Pune,Cotton,Kharif,27.6,45.04,288454,118266.14,0.41
2026,2026-09-02,Pune,Cotton,Kharif,31.0,46.12,288454,118266.14,0.41
2026,2026-09-03,Pune,Cotton,Kharif,33.9,44.46,288454,118266.14,0.41
2026,2026-08-19,Pune,Sugarcane,Kharif,20.6,41.41,90969,7960697.19,87.51
2026,2026-08-20,Pune,Sugarcane,Kharif,20.8,40.18,90969,7960697.19,87.51
2026,2026-08-21,Pune,Sugarcane,Kharif,28.7,41.27,90969,7960697.19,87.51
2026,2026-08-22,Pune,Sugarcane,Kharif,0.7,40.44,90969,7960697.19,87.51
2026,2026-08-23,Pune,Sugarcane,Kharif,0.4,42.84,90969,7960697.19,87.51
2026,2026-08-24,Pune,Sugarcane,Kharif,44.0,41.6,90969,7960697.19,87.51
2026,2026-08-25,Pune,Sugarcane,Kharif,22.0,44.14,90969,7960697.19,87.51
2026,2026-08-26,Pune,Sugarcane,Kharif,43.1,43.67,90969,7960697.19,87.51
2026,2026-08-27,Pune,Sugarcane,Kharif,25.0,42.51,90969,7960697.19,87.51
2026,2026-08-28,Pune,Sugarcane,Kharif,31.6,41.66,90969,7960697.19,87.51
2026,2026-08-29,Pune,Sugarcane,Kharif,11.0,42.04,90969,7960697.19,87.51
2026,2026-08-30,Pune,Sugarcane,Kharif,29.7,44.84,90969,7960697.19,87.51
2026,2026-08-31,Pune,Sugarcane,Kharif,34.7,46.05,90969,7960697.19,87.51
2026,2026-09-01,Pune,Sugarcane,Kharif,29.3,45.04,90969,7960697.19,87.51
2026,2026-09-02,Pune,Sugarcane,Kharif,16.1,46.12,90969,7960697.19,87.51
2026,2026-09-03,Pune,Sugarcane,Kharif,47.9,44.46,90969,7960697.19,87.51
2026,2026-08-19,Raigad,Maize,Kharif,47.2,24.12,115325,375959.5,3.26
2026,2026-08-20,Raigad,Maize,Kharif,4.6,23.61,115325,375959.5,3.26
2026,2026-08-21,Raigad,Maize,Kharif,0.3,23.48,115325,375959.5,3.26
2026,2026-08-22,Raigad,Maize,Kharif,1.3,24.38,115325,375959.5,3.26
2026,2026-08-23,Raigad,Maize,Kharif,6.3,21.55,115325,375959.5,3.26
2026,2026-08-24,Raigad,Maize,Kharif,3.8,21.68,115325,375959.5,3.26
2026,2026-08-25,Raigad,Maize,Kharif,0.5,24.03,115325,375959.5,3.26
2026,2026-08-26,Raigad,Maize,Kharif,21.7,23.69,115325,375959.5,3.26
2026,2026-08-27,Raigad,Maize,Kharif,3.0,19.41,115325,375959.5,3.26
2026,2026-08-28,Raigad,Maize,Kharif,13.1,21.05,115325,375959.5,3.26
2026,2026-08-29,Raigad,Maize,Kharif,12.9,21.44,115325,375959.5,3.26
2026,2026-08-30,Raigad,Maize,Kharif,1.1,20.25,115325,375959.5,3.26
2026,2026-08-31,Raigad,Maize,Kharif,10.6,18.58,115325,375959.5,3.26
2026,2026-09-01,Raigad,Maize,Kharif,22.2,19.43,115325,375959.5,3.26
2026,2026-09-02,Raigad,Maize,Kharif,0.5,21.92,115325,375959.5,3.26
2026,2026-09-03,Raigad,Maize,Kharif,14.6,19.57,115325,375959.5,3.26
2026,2026-08-19,Raigad,Soybean,Kharif,22.7,24.12,266027,321892.67,1.21
2026,2026-08-20,Raigad,Soybean,Kharif,23.6,23.61,266027,321892.67,1.21
2026,2026-08-21,Raigad,Soybean,Kharif,23.5,23.48,266027,321892.67,1.21
2026,2026-08-22,Raigad,Soybean,Kharif,27.5,24.38,266027,321892.67,1.21
2026,2026-08-23,Raigad,Soybean,Kharif,56.7,21.55,266027,321892.67,1.21
2026,2026-08-24,Raigad,Soybean,Kharif,29.4,21.68,266027,321892.67,1.21
2026,2026-08-25,Raigad,Soybean,Kharif,14.7,24.03,266027,321892.67,1.21
2026,2026-08-26,Raigad,Soybean,Kharif,29.0,23.69,266027,321892.67,1.21
2026,2026-08-27,Raigad,Soybean,Kharif,34.9,19.41,266027,321892.67,1.21
2026,2026-08-28,Raigad,Soybean,Kharif,19.3,21.05,266027,321892.67,1.21
2026,2026-08-29,Raigad,Soybean,Kharif,31.5,21.44,266027,321892.67,1.21
2026,2026-08-30,Raigad,Soybean,Kharif,21.3,20.25,266027,321892.67,1.21
2026,2026-08-31,Raigad,Soybean,Kharif,26.7,18.58,266027,321892.67,1.21
2026,2026-09-01,Raigad,Soybean,Kharif,47.6,19.43,266027,321892.67,1.21
2026,2026-09-02,Raigad,Soybean,Kharif,26.3,21.92,266027,321892.67,1.21
2026,2026-09-03,Raigad,Soybean,Kharif,27.1,19.57,266027,321892.67,1.21
2026,2026-08-19,Raigad,Cotton,Kharif,1.6,24.12,277587,116586.54,0.42
2026,2026-08-20,Raigad,Cotton,Kharif,24.1,23.61,277587,116586.54,0.42
2026,2026-08-21,Raigad,Cotton,Kharif,1.2,23.48,277587,116586.54,0.42
2026,2026-08-22,Raigad,Cotton,Kharif,23.5,24.38,277587,116586.54,0.42
2026,2026-08-23,Raigad,Cotton,Kharif,54.4,21.55,277587,116586.54,0.42
2026,2026-08-24,Raigad,Cotton,Kharif,9.7,21.68,277587,116586.54,0.42
2026,2026-08-25,Raigad,Cotton,Kharif,1.1,24.03,277587,116586.54,0.42
2026,2026-08-26,Raigad,Cotton,Kharif,16.2,23.69,277587,116586.54,0.42
2026,2026-08-27,Raigad,Cotton,Kharif,19.2,19.41,277587,116586.54,0.42
2026,2026-08-28,Raigad,Cotton,Kharif,9.7,21.05,277587,116586.54,0.42
2026,2026-08-29,Raigad,Cotton,Kharif,18.2,21.44,277587,116586.54,0.42
2026,2026-08-30,Raigad,Cotton,Kharif,0.3,20.25,277587,116586.54,0.42
2026,2026-08-31,Raigad,Cotton,Kharif,5.0,18.58,277587,116586.54,0.42
2026,2026-09-01,Raigad,Cotton,Kharif,21.4,19.43,277587,116586.54,0.42
2026,2026-09-02,Raigad,Cotton,Kharif,45.2,21.92,277587,116586.54,0.42
2026,2026-09-03,Raigad,Cotton,Kharif,12.2,19.57,277587,116586.54,0.42
2026,2026-08-19,Raigad,Sugarcane,Kharif,15.6,24.12,65843,4922422.68,74.76
2026,2026-08-20,Raigad,Sugarcane,Kharif,1.3,23.61,65843,4922422.68,74.76
2026,2026-08-21,Raigad,Sugarcane,Kharif,17.3,23.48,65843,4922422.68,74.76
2026,2026-08-22,Raigad,Sugarcane,Kharif,16.2,24.38,65843,4922422.68,74.76
2026,2026-08-23,Raigad,Sugarcane,Kharif,22.7,21.55,65843,4922422.68,74.76
2026,2026-08-24,Raigad,Sugarcane,Kharif,24.3,21.68,65843,4922422.68,74.76
2026,2026-08-25,Raigad,Sugarcane,Kharif,12.5,24.03,65843,4922422.68,74.76
2026,2026-08-26,Raigad,Sugarcane,Kharif,13.5,23.69,65843,4922422.68,74.76
2026,2026-08-27,Raigad,Sugarcane,Kharif,7.0,19.41,65843,4922422.68,74.76
2026,2026-08-28,Raigad,Sugarcane,Kharif,11.5,21.05,65843,4922422.68,74.76
2026,2026-08-29,Raigad,Sugarcane,Kharif,20.0,21.44,65843,4922422.68,74.76
2026,2026-08-30,Raigad,Sugarcane,Kharif,16.6,20.25,65843,4922422.68,74.76
2026,2026-08-31,Raigad,Sugarcane,Kharif,26.1,18.58,65843,4922422.68,74.76
2026,2026-09-01,Raigad,Sugarcane,Kharif,26.4,19.43,65843,4922422.68,74.76
2026,2026-09-02,Raigad,Sugarcane,Kharif,9.9,21.92,65843,4922422.68,74.76
2026,2026-09-03,Raigad,Sugarcane,Kharif,17.7,19.57,65843,4922422.68,74.76
2026,2026-08-19,Ratnagiri,Maize,Kharif,4.8,22.18,83464,274596.56,3.29
2026,2026-08-20,Ratnagiri,Maize,Kharif,0.0,21.83,83464,274596.56,3.29
2026,2026-08-21,Ratnagiri,Maize,Kharif,5.4,19.71,83464,274596.56,3.29
2026,2026-08-22,Ratnagiri,Maize,Kharif,10.1,17.66,83464,274596.56,3.29
2026,2026-08-23,Ratnagiri,Maize,Kharif,0.3,19.93,83464,274596.56,3.29
2026,2026-08-24,Ratnagiri,Maize,Kharif,45.9,22.54,83464,274596.56,3.29
2026,2026-08-25,Ratnagiri,Maize,Kharif,0.4,23.33,83464,274596.56,3.29
2026,2026-08-26,Ratnagiri,Maize,Kharif,0.1,24.13,83464,274596.56,3.29
2026,2026-08-27,Ratnagiri,Maize,Kharif,9.1,21.12,83464,274596.56,3.29
2026,2026-08-28,Ratnagiri,Maize,Kharif,50.3,23.29,83464,274596.56,3.29
2026,2026-08-29,Ratnagiri,Maize,Kharif,6.7,22.27,83464,274596.56,3.29
2026,2026-08-30,Ratnagiri,Maize,Kharif,55.5,22.81,83464,274596.56,3.29
2026,2026-08-31,Ratnagiri,Maize,Kharif,0.0,20.71,83464,274596.56,3.29
2026,2026-09-01,Ratnagiri,Maize,Kharif,12.8,20.9,83464,274596.56,3.29
2026,2026-09-02,Ratnagiri,Maize,Kharif,20.5,22.39,83464,274596.56,3.29
2026,2026-09-03,Ratnagiri,Maize,Kharif,19.9,20.15,83464,274596.56,3.29
2026,2026-08-19,Ratnagiri,Soybean,Kharif,17.6,22.18,189006,258938.22,1.37
2026,2026-08-20,Ratnagiri,Soybean,Kharif,21.1,21.83,189006,258938.22,1.37
2026,2026-08-21,Ratnagiri,Soybean,Kharif,0.3,19.71,189006,258938.22,1.37
2026,2026-08-22,Ratnagiri,Soybean,Kharif,54.5,17.66,189006,258938.22,1.37
2026,2026-08-23,Ratnagiri,Soybean,Kharif,16.6,19.93,189006,258938.22,1.37
2026,2026-08-24,Ratnagiri,Soybean,Kharif,7.0,22.54,189006,258938.22,1.37
2026,2026-08-25,Ratnagiri,Soybean,Kharif,10.3,23.33,189006,258938.22,1.37
2026,2026-08-26,Ratnagiri,Soybean,Kharif,0.2,24.13,189006,258938.22,1.37
2026,2026-08-27,Ratnagiri,Soybean,Kharif,23.9,21.12,189006,258938.22,1.37
2026,2026-08-28,Ratnagiri,Soybean,Kharif,0.0,23.29,189006,258938.22,1.37
2026,2026-08-29,Ratnagiri,Soybean,Kharif,41.9,22.27,189006,258938.22,1.37
2026,2026-08-30,Ratnagiri,Soybean,Kharif,21.6,22.81,189006,258938.22,1.37
2026,2026-08-31,Ratnagiri,Soybean,Kharif,32.6,20.71,189006,258938.22,1.37
2026,2026-09-01,Ratnagiri,Soybean,Kharif,12.1,20.9,189006,258938.22,1.37
2026,2026-09-02,Ratnagiri,Soybean,Kharif,0.6,22.39,189006,258938.22,1.37
2026,2026-09-03,Ratnagiri,Soybean,Kharif,55.1,20.15,189006,258938.22,1.37
2026,2026-08-19,Ratnagiri,Cotton,Kharif,55.3,22.18,272441,119874.04,0.44
2026,2026-08-20,Ratnagiri,Cotton,Kharif,26.2,21.83,272441,119874.04,0.44
2026,2026-08-21,Ratnagiri,Cotton,Kharif,34.2,19.71,272441,119874.04,0.44
2026,2026-08-22,Ratnagiri,Cotton,Kharif,22.0,17.66,272441,119874.04,0.44
2026,2026-08-23,Ratnagiri,Cotton,Kharif,32.7,19.93,272441,119874.04,0.44
2026,2026-08-24,Ratnagiri,Cotton,Kharif,22.0,22.54,272441,119874.04,0.44
2026,2026-08-25,Ratnagiri,Cotton,Kharif,28.1,23.33,272441,119874.04,0.44
2026,2026-08-26,Ratnagiri,Cotton,Kharif,1.3,24.13,272441,119874.04,0.44
2026,2026-08-27,Ratnagiri,Cotton,Kharif,51.9,21.12,272441,119874.04,0.44
2026,2026-08-28,Ratnagiri,Cotton,Kharif,24.8,23.29,272441,119874.04,0.44
2026,2026-08-29,Ratnagiri,Cotton,Kharif,33.4,22.27,272441,119874.04,0.44
2026,2026-08-30,Ratnagiri,Cotton,Kharif,1.7,22.81,272441,119874.04,0.44
2026,2026-08-31,Ratnagiri,Cotton,Kharif,21.5,20.71,272441,119874.04,0.44
2026,2026-09-01,Ratnagiri,Cotton,Kharif,1.3,20.9,272441,119874.04,0.44
2026,2026-09-02,Ratnagiri,Cotton,Kharif,40.6,22.39,272441,119874.04,0.44
2026,2026-09-03,Ratnagiri,Cotton,Kharif,32.6,20.15,272441,119874.04,0.44
2026,2026-08-19,Ratnagiri,Sugarcane,Kharif,41.7,22.18,89207,8039334.84,90.12
2026,2026-08-20,Ratnagiri,Sugarcane,Kharif,52.1,21.83,89207,8039334.84,90.12
2026,2026-08-21,Ratnagiri,Sugarcane,Kharif,47.5,19.71,89207,8039334.84,90.12
2026,2026-08-22,Ratnagiri,Sugarcane,Kharif,10.6,17.66,89207,8039334.84,90.12
2026,2026-08-23,Ratnagiri,Sugarcane,Kharif,0.0,19.93,89207,8039334.84,90.12
2026,2026-08-24,Ratnagiri,Sugarcane,Kharif,12.1,22.54,89207,8039334.84,90.12
2026,2026-08-25,Ratnagiri,Sugarcane,Kharif,23.2,23.33,89207,8039334.84,90.12
2026,2026-08-26,Ratnagiri,Sugarcane,Kharif,1.8,24.13,89207,8039334.84,90.12
2026,2026-08-27,Ratnagiri,Sugarcane,Kharif,6.4,21.12,89207,8039334.84,90.12
2026,2026-08-28,Ratnagiri,Sugarcane,Kharif,2.6,23.29,89207,8039334.84,90.12
2026,2026-08-29,Ratnagiri,Sugarcane,Kharif,20.9,22.27,89207,8039334.84,90.12
2026,2026-08-30,Ratnagiri,Sugarcane,Kharif,14.5,22.81,89207,8039334.84,90.12
2026,2026-08-31,Ratnagiri,Sugarcane,Kharif,29.1,20.71,89207,8039334.84,90.12
2026,2026-09-01,Ratnagiri,Sugarcane,Kharif,47.3,20.9,89207,8039334.84,90.12
2026,2026-09-02,Ratnagiri,Sugarcane,Kharif,57.9,22.39,89207,8039334.84,90.12
2026,2026-09-03,Ratnagiri,Sugarcane,Kharif,10.5,20.15,89207,8039334.84,90.12
2026,2026-08-19,Sangli,Maize,Kharif,23.0,21.2,93011,291124.43,3.13
2026,2026-08-20,Sangli,Maize,Kharif,14.2,19.39,93011,291124.43,3.13
2026,2026-08-21,Sangli,Maize,Kharif,1.4,17.79,93011,291124.43,3.13
2026,2026-08-22,Sangli,Maize,Kharif,9.3,19.44,93011,291124.43,3.13
2026,2026-08-23,Sangli,Maize,Kharif,21.7,17.24,93011,291124.43,3.13
2026,2026-08-24,Sangli,Maize,Kharif,7.6,20.04,93011,291124.43,3.13
2026,2026-08-25,Sangli,Maize,Kharif,14.9,16.31,93011,291124.43,3.13
2026,2026-08-26,Sangli,Maize,Kharif,9.9,18.34,93011,291124.43,3.13
2026,2026-08-27,Sangli,Maize,Kharif,4.7,19.2,93011,291124.43,3.13
2026,2026-08-28,Sangli,Maize,Kharif,5.4,15.82,93011,291124.43,3.13
2026,2026-08-29,Sangli,Maize,Kharif,0.0,19.35,93011,291124.43,3.13
2026,2026-08-30,Sangli,Maize,Kharif,11.4,16.14,93011,291124.43,3.13
2026,2026-08-31,Sangli,Maize,Kharif,12.5,17.93,93011,291124.43,3.13
2026,2026-09-01,Sangli,Maize,Kharif,21.5,15.3,93011,291124.43,3.13
2026,2026-09-02,Sangli,Maize,Kharif,42.0,17.11,93011,291124.43,3.13
2026,2026-09-03,Sangli,Maize,Kharif,16.6,15.94,93011,291124.43,3.13
2026,2026-08-19,Sangli,Soybean,Kharif,0.5,21.2,174433,218041.25,1.25
2026,2026-08-20,Sangli,Soybean,Kharif,17.3,19.39,174433,218041.25,1.25
2026,2026-08-21,Sangli,Soybean,Kharif,6.3,17.79,174433,218041.25,1.25
2026,2026-08-22,Sangli,Soybean,Kharif,38.7,19.44,174433,218041.25,1.25
2026,2026-08-23,Sangli,Soybean,Kharif,12.6,17.24,174433,218041.25,1.25
2026,2026-08-24,Sangli,Soybean,Kharif,0.0,20.04,174433,218041.25,1.25
2026,2026-08-25,Sangli,Soybean,Kharif,9.6,16.31,174433,218041.25,1.25
2026,2026-08-26,Sangli,Soybean,Kharif,7.0,18.34,174433,218041.25,1.25
2026,2026-08-27,Sangli,Soybean,Kharif,0.0,19.2,174433,218041.25,1.25
2026,2026-08-28,Sangli,Soybean,Kharif,2.2,15.82,174433,218041.25,1.25
2026,2026-08-29,Sangli,Soybean,Kharif,6.2,19.35,174433,218041.25,1.25
2026,2026-08-30,Sangli,Soybean,Kharif,1.6,16.14,174433,218041.25,1.25
2026,2026-08-31,Sangli,Soybean,Kharif,3.6,17.93,174433,218041.25,1.25
2026,2026-09-01,Sangli,Soybean,Kharif,3.2,15.3,174433,218041.25,1.25
2026,2026-09-02,Sangli,Soybean,Kharif,0.0,17.11,174433,218041.25,1.25
2026,2026-09-03,Sangli,Soybean,Kharif,2.7,15.94,174433,218041.25,1.25
2026,2026-08-19,Sangli,Cotton,Kharif,1.7,21.2,358743,165021.78,0.46
2026,2026-08-20,Sangli,Cotton,Kharif,40.0,19.39,358743,165021.78,0.46
2026,2026-08-21,Sangli,Cotton,Kharif,2.5,17.79,358743,165021.78,0.46
2026,2026-08-22,Sangli,Cotton,Kharif,1.4,19.44,358743,165021.78,0.46
2026,2026-08-23,Sangli,Cotton,Kharif,1.1,17.24,358743,165021.78,0.46
2026,2026-08-24,Sangli,Cotton,Kharif,0.0,20.04,358743,165021.78,0.46
2026,2026-08-25,Sangli,Cotton,Kharif,44.5,16.31,358743,165021.78,0.46
2026,2026-08-26,Sangli,Cotton,Kharif,2.4,18.34,358743,165021.78,0.46
2026,2026-08-27,Sangli,Cotton,Kharif,2.1,19.2,358743,165021.78,0.46
2026,2026-08-28,Sangli,Cotton,Kharif,0.0,15.82,358743,165021.78,0.46
2026,2026-08-29,Sangli,Cotton,Kharif,15.0,19.35,358743,165021.78,0.46
2026,2026-08-30,Sangli,Cotton,Kharif,9.7,16.14,358743,165021.78,0.46
2026,2026-08-31,Sangli,Cotton,Kharif,7.5,17.93,358743,165021.78,0.46
2026,2026-09-01,Sangli,Cotton,Kharif,3.8,15.3,358743,165021.78,0.46
2026,2026-09-02,Sangli,Cotton,Kharif,11.5,17.11,358743,165021.78,0.46
2026,2026-09-03,Sangli,Cotton,Kharif,0.0,15.94,358743,165021.78,0.46
2026,2026-08-19,Sangli,Sugarcane,Kharif,17.7,21.2,71772,6177416.04,86.07
2026,2026-08-20,Sangli,Sugarcane,Kharif,45.3,19.39,71772,6177416.04,86.07
2026,2026-08-21,Sangli,Sugarcane,Kharif,25.0,17.79,71772,6177416.04,86.07
2026,2026-08-22,Sangli,Sugarcane,Kharif,14.1,19.44,71772,6177416.04,86.07
2026,2026-08-23,Sangli,Sugarcane,Kharif,52.5,17.24,71772,6177416.04,86.07
2026,2026-08-24,Sangli,Sugarcane,Kharif,0.3,20.04,71772,6177416.04,86.07
2026,2026-08-25,Sangli,Sugarcane,Kharif,0.1,16.31,71772,6177416.04,86.07
2026,2026-08-26,Sangli,Sugarcane,Kharif,48.7,18.34,71772,6177416.04,86.07
2026,2026-08-27,Sangli,Sugarcane,Kharif,0.8,19.2,71772,6177416.04,86.07
2026,2026-08-28,Sangli,Sugarcane,Kharif,17.7,15.82,71772,6177416.04,86.07
2026,2026-08-29,Sangli,Sugarcane,Kharif,15.4,19.35,71772,6177416.04,86.07
2026,2026-08-30,Sangli,Sugarcane,Kharif,17.4,16.14,71772,6177416.04,86.07
2026,2026-08-31,Sangli,Sugarcane,Kharif,7.7,17.93,71772,6177416.04,86.07
2026,2026-09-01,Sangli,Sugarcane,Kharif,9.3,15.3,71772,6177416.04,86.07
2026,2026-09-02,Sangli,Sugarcane,Kharif,9.2,17.11,71772,6177416.04,86.07
2026,2026-09-03,Sangli,Sugarcane,Kharif,1.3,15.94,71772,6177416.04,86.07
2026,2026-08-19,Satara,Maize,Kharif,0.7,38.21,66086,201562.3,3.05
2026,2026-08-20,Satara,Maize,Kharif,25.5,35.75,66086,201562.3,3.05
2026,2026-08-21,Satara,Maize,Kharif,2.3,37.81,66086,201562.3,3.05
2026,2026-08-22,Satara,Maize,Kharif,29.4,38.12,66086,201562.3,3.05
2026,2026-08-23,Satara,Maize,Kharif,13.0,34.47,66086,201562.3,3.05
2026,2026-08-24,Satara,Maize,Kharif,15.7,33.27,66086,201562.3,3.05
2026,2026-08-25,Satara,Maize,Kharif,10.9,32.72,66086,201562.3,3.05
2026,2026-08-26,Satara,Maize,Kharif,20.5,35.67,66086,201562.3,3.05
2026,2026-08-27,Satara,Maize,Kharif,8.2,38.26,66086,201562.3,3.05
